Stemmed User Reviews,Labels
"[('awesom', 'JJ'), ('action', 'NN'), ('sequenc', 'NN'), ('terrif', 'NN'), ('sound', 'JJ'), ('effect', 'NN'), ('n', 'NN'), ('superb', 'NN'), ('cgi', 'NN'), ('chase', 'NN'), ('sequenc', 'NN'), ('awesom', 'NN')]",1
"[('surpass', 'NN'), ('origin', 'NN')]",1
"[('great', 'JJ'), ('action', 'NN'), ('much', 'RB')]",1
"[('word', 'NN'), ('describ', 'VBZ'), ('great', 'JJ'), ('movi', 'NN')]",1
"[('one', 'CD'), ('sequel', 'NN'), ('origin', 'NN')]",1
"[('best', 'JJS'), ('action', 'NN'), ('film', 'NN'), ('ever', 'RB')]",1
"[('schwarzenegg', 'NN'), ('s', 'NN'), ('best', 'JJS'), ('film', 'NN'), ('hand', 'NN')]",1
"[('push', 'NN'), ('limit', 'NN'), ('great', 'JJ')]",1
"[('s', 'JJ'), ('reason', 'NN'), ('appreci', 'NN')]",1
"[('persist', 'NN'), ('personifi', 'NN'), ('2', 'CD')]",1
"[('icon', 'JJ'), ('time', 'NN'), ('travel', 'NN'), ('ai', 'VBP'), ('rebellion', 'NN'), ('stori', 'NN'), ('greatest', 'JJS'), ('action', 'NN'), ('time', 'NN')]",1
"[('best', 'JJS'), ('action', 'NN'), ('film', 'NN'), ('time', 'NN'), ('due', 'JJ'), ('cgi', 'NN')]",1
"[('one', 'CD'), ('best', 'JJS'), ('action', 'NN'), ('sci', 'NN'), ('fi', 'NN'), ('movi', 'NN'), ('ever', 'RB'), ('made', 'VBD')]",1
"[('blaze', 'NN'), ('bigbudget', 'NN'), ('scifi', 'JJ'), ('thriller', 'NN'), ('creativ', 'NN'), ('entir', 'NN'), ('experienc', 'NN')]",1
"[('best', 'JJS'), ('movi', 'NN'), ('time', 'NN')]",1
"[('one', 'CD'), ('success', 'NN'), ('movi', 'NN'), ('time', 'NN'), ('m', 'JJ'), ('talk', 'NN'), ('box', 'NN'), ('offic', 'NN'), ('take', 'VB')]",1
"[('classic', 'JJ'), ('phenomen', 'NNS'), ('arguabl', 'VBP'), ('best', 'JJS'), ('scifi', 'NN'), ('flick', 'NN'), ('masterpiec', 'NN')]",1
"[('one', 'CD'), ('one', 'CD')]",1
"[('origin', 'JJ'), ('version', 'NN'), ('brilliant', 'NN')]",1
"[('film', 'NN'), ('chang', 'NN'), ('industri', 'NN'), ('forev', 'NN')]",1
"[('legendari', 'JJ'), ('piec', 'NN'), ('cinema', 'NN')]",1
"[('best', 'JJS'), ('scifi', 'NN'), ('time', 'NN'), ('worst', 'WRB'), ('sf', 'NN'), ('time', 'NN')]",1
"[('classic', 'JJ')]",1
"[('forc', 'NN'), ('alway', 'NN')]",1
"[('mileston', 'NN'), ('filmmaking', 'VBG'), ('superl', 'JJ'), ('scifi', 'NN'), ('movi', 'NN')]",1
"[('greatest', 'JJS'), ('cinemat', 'NN'), ('epic', 'NN'), ('time', 'NN'), ('begin', 'VB')]",1
"[('began', 'VBD'), ('1010', 'CD')]",1
"[('galaxi', 'NN'), ('far', 'RB'), ('away', 'RB'), ('franchis', 'JJ'), ('born', 'NN')]",1
"[('long', 'JJ'), ('time', 'NN'), ('ago', 'IN'), ('decad', 'NN'), ('without', 'IN'), ('cgi', 'NN')]",1
"[('1977', 'CD'), ('galaxi', 'NN'), ('far', 'RB'), ('far', 'RB'), ('away', 'RB')]",1
"[('great', 'JJ'), ('movi', 'NN'), ('s', 'NN'), ('import', 'NN')]",1
"[('never', 'RB'), ('get', 'VB'), ('old', 'JJ')]",1
"[('cinema', 'NN'), ('classic', 'JJ')]",1
"[('movi', 'NN'), ('chang', 'NN'), ('life', 'NN'), ('forev', 'NN')]",1
"[('long', 'RB'), ('long', 'RB'), ('wait', 'NN'), ('movi', 'NN'), ('far', 'RB'), ('far', 'RB'), ('away', 'RB')]",1
"[('lucasian', 'JJ'), ('chair', 'NN'), ('entertain', 'NN'), ('masterpiec', 'NN')]",1
"[('plain', 'NN'), ('fun', 'NN')]",1
"[('long', 'JJ'), ('time', 'NN'), ('ago', 'RB'), ('childhood', 'VBD'), ('far', 'RB'), ('away', 'RB')]",1
"[('great', 'JJ'), ('movi', 'NN'), ('time', 'NN')]",1
"[('landmark', 'NN'), ('space', 'NN'), ('fantasi', 'NN')]",1
"[('good', 'JJ'), ('mani', 'NN'), ('way', 'NN')]",1
"[('time', 'NN'), ('travel', 'NN'), ('classic', 'JJ')]",1
"[('could', 'MD'), ('anyth', 'VB'), ('fun', 'NN')]",1
"[('great', 'JJ'), ('movi', 'NN')]",1
"[('classic', 'JJ'), ('masterpiec', 'NN'), ('origin', 'NN'), ('best', 'JJS'), ('favorit', 'NN'), ('time', 'NN'), ('travel', 'NN'), ('film', 'NN'), ('time', 'NN')]",1
"[('film', 'NN'), ('watch', 'NN'), ('time', 'NN'), ('time', 'NN')]",1
"[('80', 'CD'), ('classic', 'JJ'), ('never', 'RB'), ('disappoint', 'NN')]",1
"[('get', 'VB'), ('better', 'JJR'), ('age', 'NN')]",1
"[('got', 'VBD'), ('ta', 'JJ'), ('get', 'VB'), ('back', 'RB'), ('time', 'NN'), ('get', 'NN'), ('back', 'RB'), ('marti', 'NN')]",1
"[('huge', 'JJ'), ('fun', 'NN')]",1
"[('time', 'NN'), ('travel', 'NN'), ('movi', 'FW'), ('alway', 'NN'), ('brilliant', 'NN')]",1
"[('absolut', 'NN'), ('classic', 'JJ')]",1
"[('part', 'NN'), ('1good', 'CD'), ('graciou', 'NN'), ('great', 'JJ'), ('ball', 'NN'), ('fire', 'NN')]",1
"[('ador', 'NN')]",1
"[('let', 'VB'), ('imagin', 'NN'), ('fli', 'VB')]",1
"[('great', 'JJ'), ('scott', 'NN'), ('back', 'RB'), ('futur', 'JJ'), ('great', 'JJ'), ('timetravel', 'NN'), ('movi', 'NN')]",1
"[('lost', 'VBN'), ('blockbust', 'NN')]",1
"[('121', 'CD'), ('giga', 'JJ'), ('watt', 'NN'), ('awesom', 'NN')]",1
"[('close', 'RB'), ('get', 'VB'), ('perfect', 'JJ'), ('movi', 'NN')]",1
"[('typic', 'NN'), ('1980', 'CD'), ('film', 'NN'), ('still', 'RB'), ('deliv', 'VB')]",1
"[('got', 'VBD'), ('ta', 'JJ'), ('come', 'VBN'), ('back', 'RP')]",1
"[('proof', 'NN'), ('hollywood', 'NN'), ('capabl', 'NN'), ('put', 'VBD'), ('magic', 'JJ'), ('film', 'NN')]",1
"[('best', 'JJS'), ('part', 'NN'), ('best', 'RBS'), ('movi', 'NN'), ('ever', 'RB')]",1
"[('much', 'JJ'), ('fun', 'NN')]",1
"[('pure', 'NN'), ('geniu', 'NN')]",1
"[('one', 'CD'), ('step', 'NN'), ('masterpiec', 'NN')]",1
"[('master', 'NN'), ('imax', 'NN'), ('spiderman', 'NN')]",1
"[('one', 'CD'), ('best', 'JJS'), ('sequel', 'NN'), ('anyth', 'NN'), ('ever', 'RB'), ('made', 'VBD')]",1
"[('new', 'JJ'), ('empir', 'NN'), ('strike', 'NN'), ('back', 'RB')]",1
"[('okay', 'NN'), ('peak', 'NN')]",1
"[('feel', 'VB'), ('sequel', 'JJ'), ('current', 'JJ'), ('glitch', 'NN')]",1
"[('movi', 'NN'), ('2023', 'CD'), ('far', 'RB')]",1
"[('s', 'RB'), ('good', 'JJ'), ('still', 'RB'), ('like', 'IN'), ('first', 'JJ'), ('one', 'CD'), ('better', 'JJR'), ('75', 'CD')]",1
"[('one', 'CD'), ('overhyp', 'NN'), ('movi', 'NN'), ('ever', 'RB'), ('watch', 'VB')]",0
"[('perhap', 'NN'), ('everyon', 'NN')]",-1
"[('across', 'IN'), ('univers', 'NNS'), ('fun', 'VBP'), ('excel', 'JJ'), ('adventur', 'JJ'), ('spiderman', 'NN'), ('make', 'VBP'), ('connect', 'JJ'), ('web', 'NN'), ('wow', 'NN')]",0
"[('want', 'JJ'), ('love', 'NN'), ('like', 'IN')]",1
"[('greatest', 'JJS'), ('spiderman', 'NN'), ('film', 'NN'), ('ever', 'RB')]",0
"[('overhyp', 'NN'), ('felt', 'VBD'), ('disappoint', 'NN')]",1
"[('decent', 'NN'), ('nowher', 'RB'), ('good', 'JJ'), ('first', 'JJ')]",-1
"[('multivers', 'NNS'), ('open', 'JJ'), ('door', 'NN'), ('spidervers', 'NNS')]",0
"[('perfect', 'NN')]",1
"[('half', 'NN'), ('movi', 'NN')]",1
"[('slow', 'VB'), ('overlong', 'NN'), ('clich', 'NN')]",0
"[('mani', 'NN'), ('theater', 'NN'), ('goer', 'NN'), ('walk', 'VBP'), ('end', 'NN')]",-1
"[('disappoint', 'NN')]",-1
"[('wow', 'NN'), ('wow', 'NN')]",-1
"[('audibl', 'NN'), ('groan', 'NN'), ('cinema', 'NN'), ('finish', 'NN')]",1
"[('bore', 'RB'), ('death', 'NN')]",-1
"[('spiderman', 'NN'), ('middl', 'NN'), ('spidervers', 'NNS')]",-1
"[('strang', 'NN'), ('touch', 'NN'), ('beauti', 'NN')]",0
"[('minor', 'JJ'), ('dissent', 'NN'), ('view', 'NN')]",1
"[('nt', 'JJ'), ('realli', 'NN'), ('know', 'NNS'), ('say', 'VBP')]",-1
"[('best', 'JJS'), ('anim', 'NN'), ('film', 'NN'), ('seen', 'VBN')]",0
"[('amaz', 'NN'), ('achiev', 'NN'), ('anim', 'NN')]",1
"[('except', 'IN'), ('perhap', 'RB'), ('much', 'JJ'), ('casual', 'JJ'), ('viewer', 'NN')]",1
"[('stun', 'JJ'), ('intox', 'NN'), ('magic', 'NN'), ('masterpiec', 'NN')]",0
"[('great', 'JJ')]",1
"[('dub', 'NN'), ('sub', 'NN')]",1
"[('m', 'NN'), ('confus', 'NN')]",0
"[('overappreci', 'NN')]",0
"[('nt', 'RB'), ('fulli', 'JJ'), ('get', 'NN')]",-1
"[('one', 'CD'), ('greatest', 'JJS'), ('movi', 'NN'), ('time', 'NN')]",0
"[('audienc', 'RB'), ('even', 'RB'), ('interest', 'NN'), ('film', 'NN')]",1
"[('fantast', 'NN'), ('film', 'NN'), ('liter', 'NN')]",0
"[('better', 'JJR'), ('disney', 'NN'), ('long', 'RB'), ('shot', 'NN')]",1
"[('prepar', 'NN'), ('enchant', 'NN')]",1
"[('strong', 'JJ'), ('opinion', 'NN'), ('movi', 'NN'), ('either', 'DT'), ('way', 'NN')]",1
"[('even', 'RB'), ('anim', 'VBZ'), ('nt', 'JJ'), ('thing', 'NN'), ('reward', 'NN'), ('movi', 'NN')]",0
"[('childhood', 'NN'), ('classic', 'NNS')]",1
"[('disagre', 'NN'), ('gazzer2', 'NN')]",1
"[('guess', 'NN')]",0
"[('finish', 'JJ'), ('start', 'NN'), ('human', 'NN')]",-1
"[('weird', 'JJ'), ('massiv', 'NN'), ('rate', 'NN')]",0
"[('ca', 'MD'), ('nt', 'RB'), ('speak', 'VB'), ('origin', 'JJ'), ('sub', 'NN'), ('dub', 'NN'), ('version', 'NN'), ('bad', 'JJ'), ('movi', 'NN')]",-1
"[('excel', 'NN'), ('depress', 'NN'), ('excel', 'NN')]",-1
"[('masterpiec', 'NN'), ('awesom', 'NN'), ('act', 'NN'), ('brodi', 'NN')]",1
"[('haunt', 'NN'), ('film', 'NN'), ('one', 'CD'), ('wo', 'MD'), ('nt', 'VB'), ('forget', 'VB')]",1
"[('astonish', 'JJ'), ('film', 'NN')]",1
"[('hell', 'NN'), ('back', 'RB')]",1
"[('musician', 'JJ'), ('nt', 'NNS'), ('make', 'VBP'), ('good', 'JJ'), ('conspir', 'NN')]",1
"[('stoic', 'NN'), ('haunt', 'NN'), ('tale', 'NN'), ('surviv', 'NN')]",0
"[('adrien', 'NN'), ('brodi', 'NN'), ('s', 'JJ'), ('minimalist', 'NN'), ('act', 'NN'), ('pack', 'NN'), ('maximum', 'JJ'), ('emot', 'JJ'), ('punch', 'NN')]",-1
"[('definit', 'NN'), ('inspir', 'NN'), ('epic', 'NN')]",0
"[('terrif', 'NN'), ('movi', 'NN'), ('relentlessli', 'NN'), ('gritti', 'NNS'), ('realist', 'VBP')]",1
"[('10', 'CD'), ('10', 'CD')]",1
"[('tour', 'NN'), ('de', 'IN'), ('forc', 'NN')]",1
"[('heartfelt', 'NN'), ('enthral', 'JJ')]",1
"[('haunt', 'NN'), ('masterpiec', 'NN'), ('may', 'MD'), ('abl', 'VB'), ('watch', 'NN')]",1
"[('brilliantli', 'NN'), ('narrat', 'CC'), ('visual', 'JJ'), ('stun', 'NN')]",1
"[('survivor', 'NN')]",1
"[('lack', 'NN'), ('bit', 'NN'), ('charact', 'JJ'), ('develop', 'VB'), ('power', 'NN'), ('expect', 'VBP')]",1
"[('warsaw', 'NN'), ('fact', 'NN')]",0
"[('unforgett', 'NN')]",0
"[('adrien', 'JJ'), ('brodi', 'NN'), ('best', 'JJS'), ('true', 'JJ'), ('heartbreak', 'NN'), ('stori', 'NN')]",1
"[('s', 'NN'), ('captiv', 'NN'), ('film', 'NN')]",1
"[('good', 'JJ'), ('imdb', 'NN'), ('voter', 'NN'), ('overr', 'NN')]",1
"[('spilzman', 'NN'), ('beauti', 'NN'), ('name', 'NN'), ('pianist', 'NN')]",0
"[('6310', 'CD'), ('want', 'VBP'), ('like', 'IN')]",1
"[('intens', 'NNS'), ('biographi', 'VBP'), ('polish', 'JJ'), ('pianist', 'NN'), ('name', 'NN'), ('szpilman', 'JJ'), ('warsaw', 'VBD'), ('ghetto', 'NN')]",0
"[('one', 'CD'), ('best', 'JJS'), ('film', 'NN'), ('decad', 'NN')]",1
"[('name', 'NN'), ('genr', 'NN'), ('movi', 'NN'), ('cover', 'NN')]",1
"[('engag', 'JJ'), ('drama', 'NN'), ('intellig', 'VBZ'), ('social', 'JJ'), ('aspect', 'NN')]",1
"[('meritocraci', 'NN'), ('s', 'NN'), ('metaphor', 'NN')]",1
"[('nt', 'NNS'), ('like', 'IN'), ('movi', 'JJ'), ('second', 'JJ'), ('half', 'NN')]",1
"[('thoroughli', 'NN'), ('entertain', 'NN')]",0
"[('true', 'JJ'), ('masterpiec', 'NN')]",1
"[('thought', 'NN'), ('might', 'MD'), ('win', 'VB'), ('best', 'JJS'), ('foreign', 'JJ'), ('movi', 'NN')]",1
"[('great', 'JJ')]",1
"[('origin', 'NN'), ('dark', 'NN'), ('comedi', 'NN'), ('class', 'NN'), ('struggl', 'NN')]",1
"[('total', 'JJ'), ('uniqu', 'NN')]",1
"[('achiev', 'JJ'), ('jordan', 'NN'), ('peel', 'NN'), ('set', 'VBD'), ('us', 'PRP')]",1
"[('black', 'JJ'), ('comedi', 'NN'), ('social', 'JJ'), ('inequ', 'NN')]",1
"[('multilay', 'NN'), ('portray', 'NN'), ('real', 'JJ'), ('korea', 'NN')]",1
"[('incred', 'VBN')]",1
"[('brilliant', 'JJ'), ('piec', 'JJ'), ('art', 'NN'), ('slowli', 'NN'), ('grow', 'NN')]",1
"[('thi', 'NN'), ('shall', 'MD'), ('ridicul', 'VB'), ('fella', 'NN'), ('bodi', 'NN'), ('odor', 'NN'), ('definit', 'NN'), ('deserv', 'NN'), ('best', 'JJS'), ('pictur', 'NN'), ('award', 'NN')]",1
"[('parasit', 'NN'), ('review', 'NN'), ('comedi', 'VBP'), ('drama', 'NN'), ('suspens', 'VBZ'), ('ye', 'RB'), ('even', 'RB'), ('horror', 'NN')]",1
"[('parasit', 'NN')]",1
"[('funni', 'JJ'), ('turn', 'NN'), ('suddenli', 'JJ'), ('twist', 'NN'), ('sad', 'NN')]",1
"[('lack', 'NN'), ('realist', 'NN'), ('human', 'NN'), ('dimens', 'NNS')]",1
"[('class', 'NN'), ('struggl', 'NN'), ('karl', 'NNP'), ('marx', 'NNP'), ('victor', 'NN'), ('hugo', 'NN'), ('joonho', 'NN'), ('bong', 'NN')]",1
"[('make', 'NN'), ('plan', 'NN'), ('life', 'NN'), ('never', 'RB'), ('work', 'VBP'), ('way', 'NN')]",-1
"[('bong', 'RB'), ('s', 'JJ'), ('brillianc', 'NN')]",1
"[('s', 'JJ'), ('littl', 'JJ'), ('thing', 'NN')]",1
"[('alway', 'RB'), ('hold', 'VB'), ('begin', 'JJ'), ('end', 'NN')]",1
"[('see', 'VB'), ('better', 'JJR'), ('get', 'VB')]",1
"[('movi', 'NN'), ('crossroad', 'NN'), ('time', 'NN')]",1
"[('hitchcock', 'NN'), ('masterpiec', 'NN')]",1
"[('hitchcock', 'NN'), ('herrmann', 'NN')]",0
"[('anthoni', 'NN'), ('s', 'NN'), ('norman', 'NN')]",1
"[('film', 'NN'), ('see', 'VBP'), ('never', 'RB'), ('forget', 'VB')]",1
"[('one', 'CD'), ('greatest', 'JJS'), ('horrorsuspens', 'NN'), ('film', 'NN'), ('ever', 'RB')]",0
"[('hithcock', 'NN'), ('masterpiec', 'NN'), ('accomplish', 'JJ'), ('perfect', 'NN'), ('movi', 'NN')]",1
"[('tight', 'JJ'), ('terrifi', 'NN')]",1
"[('perkin', 'NN'), ('remark', 'NN')]",1
"[('hitchcock', 'NN'), ('one', 'CD')]",1
"[('good', 'JJ'), ('movi', 'NN')]",1
"[('perkin', 'NN'), ('irreplac', 'NN')]",1
"[('hitch', 'NN'), ('s', 'NN'), ('masterwork', 'NN')]",1
"[('chill', 'NN'), ('thrill', 'VB'), ('end', 'NN')]",0
"[('perkin', 'JJ'), ('factor', 'NN')]",1
"[('dark', 'JJ'), ('stormi', 'NN'), ('night', 'NN')]",1
"[('hitchcock', 'NN'), ('scariest', 'NN')]",0
"[('clean', 'JJ'), ('mom', 'NN')]",0
"[('two', 'CD'), ('word', 'NN'), ('hitchcock', 'NN'), ('s', 'NN'), ('best', 'JJS'), ('know', 'VBP'), ('s', 'RB'), ('small', 'JJ'), ('feat', 'NN')]",1
"[('unforgett', 'JJ'), ('masterpiec', 'NN')]",0
"[('hitchcock', 'NN'), ('s', 'NN'), ('crazi', 'NN'), ('film', 'NN')]",1
"[('one', 'CD'), ('best', 'JJS'), ('movi', 'NN'), ('ever', 'RB'), ('made', 'VBD')]",1
"[('weirdest', 'JJS'), ('masterpiec', 'NN'), ('ve', 'NN'), ('seen', 'VBN'), ('mani', 'CD'), ('year', 'NN')]",1
[],1
"[('bizarr', 'NN'), ('masterpiec', 'NN')]",1
"[('turn', 'NN'), ('real', 'JJ'), ('poor', 'JJ'), ('thing', 'NN'), ('audienc', 'NN'), ('along', 'IN')]",-1
"[('one', 'CD'), ('strang', 'NN'), ('film', 'NN'), ('ever', 'RB'), ('seen', 'VBN'), ('love', 'NN')]",1
"[('unconvent', 'JJ'), ('mind', 'NN')]",-1
"[('impecc', 'JJ'), ('awkward', 'RB'), ('satir', 'VBP'), ('adventur', 'NNS'), ('absurd', 'VBP')]",1
"[('well', 'RB'), ('act', 'JJ'), ('beauti', 'NN'), ('photograph', 'NN'), ('eccentr', 'NN'), ('stori', 'NN'), ('direct', 'JJ'), ('ultim', 'NN'), ('captiv', 'NN')]",1
"[('unforgivingli', 'JJ'), ('bizarr', 'NN'), ('chaotic', 'JJ'), ('endear', 'NN')]",0
"[('fierc', 'RB'), ('origin', 'JJ'), ('bit', 'NN'), ('cold', 'JJ')]",1
"[('liff37', 'NN'), ('2023', 'CD'), ('1', 'CD')]",0
"[('wtf', 'NN'), ('watch', 'NN'), ('young', 'JJ'), ('girl', 'NN'), ('get', 'VB'), ('groom', 'NN'), ('hooker', 'NN')]",1
"[('nourish', 'JJ'), ('great', 'JJ')]",0
"[('pygmalionstein', 'NN')]",0
"[('poor', 'JJ'), ('thing', 'NN'), ('defiantli', 'NN'), ('origin', 'VBP'), ('visual', 'JJ'), ('strike', 'NN'), ('though', 'IN'), ('provok', 'JJ'), ('equal', 'JJ'), ('measur', 'NN'), ('true', 'JJ'), ('cinemat', 'NN'), ('masterpiec', 'NN')]",-1
[],1
"[('lanthimo', 'NN'), ('charm', 'NN')]",0
"[('exactli', 'JJ'), ('peopl', 'NN'), ('think', 'VBP'), ('hollywood', 'NN'), ('full', 'JJ'), ('creep', 'NN')]",1
"[('regret', 'NN'), ('watch', 'NN')]",-1
"[('women', 'NNS'), ('s', 'VBP'), ('debas', 'NN'), ('rather', 'RB'), ('discoveri', 'JJ'), ('vile', 'NN'), ('deprav', 'NN'), ('gratuit', 'NN'), ('garbag', 'NN'), ('dress', 'NN'), ('feminist', 'NN'), ('frankenstein', 'NN'), ('journey', 'NN'), ('femal', 'JJ'), ('empower', 'NN')]",1
"[('poor', 'JJ'), ('audienc', 'NN')]",-1
"[('fauxfeminist', 'NN'), ('tasteless', 'NN'), ('garbag', 'NN')]",-1
"[('love', 'VB'), ('hate', 'NN'), ('stuff', 'NN'), ('love', 'VB'), ('uncomfort', 'NN'), ('love', 'NN')]",-1
"[('bad', 'JJ')]",-1
"[('poor', 'JJ'), ('thing', 'NN'), ('cinemat', 'NN'), ('triumph', 'NN'), ('dark', 'NN'), ('comedi', 'NN'), ('bold', 'JJ'), ('storytel', 'NN')]",-1
"[('gigant', 'NN'), ('mess', 'NN')]",1
"[('yike', 'NN')]",-1
"[('bad', 'JJ'), ('writer', 'NN'), ('abl', 'NN'), ('continu', 'NN'), ('get', 'VBP'), ('hire', 'VB'), ('big', 'JJ'), ('budget', 'NN'), ('film', 'NN')]",1
"[('soni', 'NNS'), ('need', 'VBP'), ('stop', 'JJ'), ('make', 'NN'), ('superhero', 'NN'), ('content', 'NN')]",-1
"[('bad', 'JJ'), ('superhero', 'NN'), ('movi', 'NN'), ('one', 'CD'), ('worst', 'NN'), ('pictur', 'NN'), ('ever', 'RB')]",-1
"[('regret', 'JJ'), ('watch', 'NN'), ('film', 'NN')]",-1
"[('fifti', 'NN'), ('shade', 'VBD'), ('mess', 'NN')]",-1
"[('absolut', 'JJ'), ('hate', 'NN'), ('soni', 'NN')]",-1
"[('yike', 'NN')]",-1
"[('garbag', 'NN')]",-1
"[('badli', 'NN'), ('made', 'VBD'), ('weird', 'JJ'), ('film', 'NN')]",-1
"[('messi', 'NN'), ('web', 'NN'), ('mediocr', 'NN')]",-1
"[('madam', 'NN'), ('pleb', 'NN')]",-1
"[('doom', 'NN')]",-1
"[('s', 'RB'), ('even', 'RB'), ('wors', 'NNS'), ('morbiu', 'VBP')]",-1
"[('soni', 'RB'), ('reach', 'VB'), ('new', 'JJ'), ('low', 'JJ'), ('even', 'RB'), ('possibl', 'VBP')]",-1
"[('worst', 'JJS'), ('movi', 'NN'), ('ever', 'RB'), ('soni', 'JJ'), ('pleas', 'NNS'), ('stop', 'VBP'), ('stick', 'NN'), ('playstat', 'NN')]",-1
"[('big', 'JJ')]",-1
"[('yike', 'NN')]",-1
"[('webhead', 'NN')]",-1
"[('would', 'MD'), ('know', 'VB'), ('climb', 'NN'), ('wall', 'NN'), ('ve', 'NN'), ('never', 'RB'), ('tri', 'VBD')]",-1
"[('wors', 'NNS'), ('morbiu', 'VBP')]",0
"[('cw', 'JJ'), ('tv', 'NN'), ('pilot', 'NN'), ('nt', 'IN'), ('get', 'NN'), ('pick', 'NN')]",-1
"[('amazingli', 'NN'), ('incoher', 'NN')]",-1
"[('soni', 'JJ'), ('pleas', 'NNS'), ('stick', 'VBP'), ('anim', 'RP'), ('spiderman', 'NN')]",-1
"[('mix', 'NN'), ('awesom', 'NN'), ('bad', 'JJ')]",-1
"[('felt', 'NNS'), ('like', 'IN'), ('aquaman', 'JJ'), ('day', 'NN'), ('disneyland', 'VB'), ('go', 'VB'), ('differ', 'NN'), ('kind', 'NN'), ('movi', 'JJ'), ('theme', 'NN'), ('ride', 'NN')]",0
"[('end', 'NN'), ('dceu', 'NN'), ('bummest', 'JJS'), ('possibl', 'NN'), ('note', 'NN')]",1
"[('wow', 'JJ'), ('complet', 'NN'), ('aw', 'NN')]",-1
"[('anyon', 'JJ'), ('function', 'NN'), ('brain', 'NN'), ('better', 'JJR'), ('pass', 'NN'), ('one', 'CD')]",-1
"[('aquaman', 'NN'), ('lost', 'VBD'), ('script', 'NN')]",-1
"[('soul', 'NN'), ('purpos', 'NN'), ('fun', 'NN')]",-1
"[('entertain', 'VB'), ('noth', 'DT'), ('nt', 'NNS'), ('seen', 'VBN')]",-1
"[('garbag', 'NN'), ('movi', 'NN'), ('throw', 'NN'), ('ocean', 'NN')]",0
"[('good', 'JJ'), ('enough', 'RB'), ('man', 'NN')]",-1
"[('end', 'NN'), ('stori', 'VBZ'), ('start', 'NN')]",1
"[('bore', 'NN')]",-1
"[('good', 'JJ'), ('first', 'RB'), ('one', 'CD'), ('better', 'JJR'), ('expect', 'NN')]",-1
"[('noth', 'DT'), ('stand', 'VBP')]",0
"[('fail', 'JJ'), ('keep', 'VB'), ('head', 'NN'), ('water', 'NN')]",-1
"[('landman', 'NN'), ('lost', 'VBD'), ('kingdom', 'NN')]",-1
"[('yeah', 'NN'), ('s', 'NN'), ('pretti', 'NNS'), ('averag', 'VBP')]",0
"[('dampen', 'JJ'), ('sequel', 'NN'), ('struggl', 'NN'), ('stay', 'NN'), ('afloat', 'RB'), ('familiar', 'JJ'), ('water', 'NN')]",0
"[('bad', 'JJ'), ('seem', 'VBP')]",-1
"[('worst', 'JJS'), ('mainstream', 'NN'), ('movi', 'NN'), ('loooong', 'JJ'), ('time', 'NN')]",0
"[('fan', 'NN'), ('first', 'RB'), ('film', 'NN'), ('let', 'NN')]",-1
"[('battl', 'NN'), ('trident', 'NN')]",-1
"[('old', 'JJ'), ('dc', 'NN'), ('univers', 'NNS'), ('fail', 'VBP'), ('end', 'NN'), ('badli', 'NN')]",0
"[('terribl', 'NN')]",-1
"[('realli', 'NN')]",-1
"[('dune', 'RB'), ('great', 'JJ'), ('modern', 'JJ'), ('scifi', 'NN')]",0
"[('movi', 'NN'), ('2021', 'CD'), ('far', 'RB')]",1
"[('shall', 'MD'), ('know', 'VB'), ('way', 'NN'), ('though', 'IN'), ('born', 'JJ')]",1
"[('amaz', 'JJ'), ('cinemat', 'NN'), ('experi', 'NN')]",1
"[('begin', 'NN')]",1
"[('villeneuv', 'NN'), ('epic', 'NN')]",0
"[('start', 'NN'), ('sensat', 'VBD'), ('eventu', 'RB'), ('overlong', 'RB'), ('much', 'JJ'), ('go', 'VB'), ('littl', 'JJ'), ('happen', 'NN')]",1
"[('darker', 'NN'), ('dune', 'NN')]",-1
"[('read', 'JJ'), ('book', 'NN'), ('know', 'VBP'), ('expect', 'VBP'), ('exactli', 'JJ'), ('love', 'NN')]",0
"[('dune', 'JJ'), ('start', 'NN')]",1
"[('lack', 'NN'), ('spice', 'NN')]",0
"[('alltim', 'RB'), ('great', 'JJ'), ('scienc', 'JJ'), ('fiction', 'NN'), ('movi', 'NN')]",-1
"[('long', 'RB'), ('wind', 'JJ'), ('scene', 'NN'), ('slow', 'JJ'), ('bore', 'NN'), ('pace', 'NN')]",1
"[('might', 'MD'), ('becom', 'VB'), ('masterpiec', 'JJ'), ('get', 'NN'), ('solid', 'JJ'), ('part', 'NN'), ('2', 'CD')]",-1
"[('villeneuv', 'NN'), ('s', 'NN'), ('greatest', 'JJS'), ('scifi', 'NN'), ('film', 'NN')]",0
"[('grandios', 'NNS'), ('visual', 'JJ'), ('great', 'JJ'), ('act', 'NN'), ('littl', 'NN'), ('stori', 'NN'), ('background', 'NN')]",1
"[('dream', 'NN')]",1
"[('bland', 'NN'), ('experi', 'NN'), ('littl', 'NN'), ('go', 'VBP')]",1
"[('dune', 'NN'), ('endless', 'NN'), ('desert', 'NN')]",-1
"[('demystifi', 'NN'), ('dune', 'NN')]",0
"[('beauti', 'NN'), ('craft', 'NN'), ('movi', 'NN')]",1
"[('dune', 'NNS'), ('make', 'VBP'), ('spectacular', 'JJ'), ('view', 'NN'), ('experi', 'NN')]",1
"[('pick', 'NN'), ('poison', 'NN')]",1
